image_path,label
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1053.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_622.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_441.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_682.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1403.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_872.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_1199.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1140.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1365.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_178.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1154.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_866.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1417.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_65.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1286.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_3.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_391.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1198.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_331.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_620.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_329.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_457.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_694.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_858.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_634.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_443.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_325.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_152.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_385.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_473.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1381.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_59.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_870.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1322.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_315.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_608.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1336.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_301.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_864.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_319.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_467.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1395.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_185.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_352.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1245.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_434.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_657.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1523.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1418.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_480.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1537.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_420.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1251.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_346.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_125.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_498.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_1167.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1279.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1342.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1424.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_408.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_813.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_1356.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_245.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_754.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_583.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1494.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1480.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_597.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_36.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_537.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_998.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_249.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_251.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_507.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_279.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_904.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_83.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_261.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_768.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1256.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_97.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_275.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_1242.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_910.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/living_513.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_1238.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_286.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1331.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_226.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1457.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_723.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_540.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bath_783.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/bed_68.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_554.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_737.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1443.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/kitchen_232.jpg,0
/Users/shriyansh/Documents/Data Science/mlops/image_processing/Binary-Image-Classification/data/kaggle_room_street_data/house_data/din_1325.jpg,0
